,interest,fy,unemployment,inflation
0,0.08,2021,3.9,4.7
1,0.08,2021,4.2,4.7
2,0.08,2021,4.5,4.7
3,0.08,2021,4.8,4.7
4,0.08,2021,5.2,4.7
5,0.08,2021,5.4,4.7
6,0.08,2021,5.9,4.7
7,0.08,2021,5.8,4.7
8,0.08,2021,6.1,4.7
9,0.08,2021,6.1,4.7
10,0.08,2021,6.2,4.7
11,0.08,2021,6.3,4.7
12,0.08,2021,3.9,4.7
13,0.08,2021,4.2,4.7
14,0.08,2021,4.5,4.7
15,0.08,2021,4.8,4.7
16,0.08,2021,5.2,4.7
17,0.08,2021,5.4,4.7
18,0.08,2021,5.9,4.7
19,0.08,2021,5.8,4.7
20,0.08,2021,6.1,4.7
21,0.08,2021,6.1,4.7
22,0.08,2021,6.2,4.7
23,0.08,2021,6.3,4.7
24,0.08,2021,3.9,4.7
25,0.08,2021,4.2,4.7
26,0.08,2021,4.5,4.7
27,0.08,2021,4.8,4.7
28,0.08,2021,5.2,4.7
29,0.08,2021,5.4,4.7
30,0.08,2021,5.9,4.7
31,0.08,2021,5.8,4.7
32,0.08,2021,6.1,4.7
33,0.08,2021,6.1,4.7
34,0.08,2021,6.2,4.7
35,0.08,2021,6.3,4.7
36,0.08,2021,3.9,4.7
37,0.08,2021,4.2,4.7
38,0.08,2021,4.5,4.7
39,0.08,2021,4.8,4.7
40,0.08,2021,5.2,4.7
41,0.08,2021,5.4,4.7
42,0.08,2021,5.9,4.7
43,0.08,2021,5.8,4.7
44,0.08,2021,6.1,4.7
45,0.08,2021,6.1,4.7
46,0.08,2021,6.2,4.7
47,0.08,2021,6.3,4.7
48,0.09,2021,3.9,4.7
49,0.09,2021,4.2,4.7
50,0.09,2021,4.5,4.7
51,0.09,2021,4.8,4.7
52,0.09,2021,5.2,4.7
53,0.09,2021,5.4,4.7
54,0.09,2021,5.9,4.7
55,0.09,2021,5.8,4.7
56,0.09,2021,6.1,4.7
57,0.09,2021,6.1,4.7
58,0.09,2021,6.2,4.7
59,0.09,2021,6.3,4.7
60,0.1,2021,3.9,4.7
61,0.1,2021,4.2,4.7
62,0.1,2021,4.5,4.7
63,0.1,2021,4.8,4.7
64,0.1,2021,5.2,4.7
65,0.1,2021,5.4,4.7
66,0.1,2021,5.9,4.7
67,0.1,2021,5.8,4.7
68,0.1,2021,6.1,4.7
69,0.1,2021,6.1,4.7
70,0.1,2021,6.2,4.7
71,0.1,2021,6.3,4.7
72,0.08,2021,3.9,4.7
73,0.08,2021,4.2,4.7
74,0.08,2021,4.5,4.7
75,0.08,2021,4.8,4.7
76,0.08,2021,5.2,4.7
77,0.08,2021,5.4,4.7
78,0.08,2021,5.9,4.7
79,0.08,2021,5.8,4.7
80,0.08,2021,6.1,4.7
81,0.08,2021,6.1,4.7
82,0.08,2021,6.2,4.7
83,0.08,2021,6.3,4.7
84,0.06,2021,3.9,4.7
85,0.06,2021,4.2,4.7
86,0.06,2021,4.5,4.7
87,0.06,2021,4.8,4.7
88,0.06,2021,5.2,4.7
89,0.06,2021,5.4,4.7
90,0.06,2021,5.9,4.7
91,0.06,2021,5.8,4.7
92,0.06,2021,6.1,4.7
93,0.06,2021,6.1,4.7
94,0.06,2021,6.2,4.7
95,0.06,2021,6.3,4.7
96,0.07,2021,3.9,4.7
97,0.07,2021,4.2,4.7
98,0.07,2021,4.5,4.7
99,0.07,2021,4.8,4.7
100,0.07,2021,5.2,4.7
101,0.07,2021,5.4,4.7
102,0.07,2021,5.9,4.7
103,0.07,2021,5.8,4.7
104,0.07,2021,6.1,4.7
105,0.07,2021,6.1,4.7
106,0.07,2021,6.2,4.7
107,0.07,2021,6.3,4.7
108,0.07,2021,3.9,4.7
109,0.07,2021,4.2,4.7
110,0.07,2021,4.5,4.7
111,0.07,2021,4.8,4.7
112,0.07,2021,5.2,4.7
113,0.07,2021,5.4,4.7
114,0.07,2021,5.9,4.7
115,0.07,2021,5.8,4.7
116,0.07,2021,6.1,4.7
117,0.07,2021,6.1,4.7
118,0.07,2021,6.2,4.7
119,0.07,2021,6.3,4.7
120,0.08,2021,3.9,4.7
121,0.08,2021,4.2,4.7
122,0.08,2021,4.5,4.7
123,0.08,2021,4.8,4.7
124,0.08,2021,5.2,4.7
125,0.08,2021,5.4,4.7
126,0.08,2021,5.9,4.7
127,0.08,2021,5.8,4.7
128,0.08,2021,6.1,4.7
129,0.08,2021,6.1,4.7
130,0.08,2021,6.2,4.7
131,0.08,2021,6.3,4.7
132,0.09,2021,3.9,4.7
133,0.09,2021,4.2,4.7
134,0.09,2021,4.5,4.7
135,0.09,2021,4.8,4.7
136,0.09,2021,5.2,4.7
137,0.09,2021,5.4,4.7
138,0.09,2021,5.9,4.7
139,0.09,2021,5.8,4.7
140,0.09,2021,6.1,4.7
141,0.09,2021,6.1,4.7
142,0.09,2021,6.2,4.7
143,0.09,2021,6.3,4.7
144,0.09,2020,6.7,1.23
145,0.09,2020,6.7,1.23
146,0.09,2020,6.9,1.23
147,0.09,2020,7.9,1.23
148,0.09,2020,8.4,1.23
149,0.09,2020,10.2,1.23
150,0.09,2020,11.0,1.23
151,0.09,2020,13.2,1.23
152,0.09,2020,14.7,1.23
153,0.09,2020,4.4,1.23
154,0.09,2020,3.5,1.23
155,0.09,2020,3.5,1.23
156,0.09,2020,6.7,1.23
157,0.09,2020,6.7,1.23
158,0.09,2020,6.9,1.23
159,0.09,2020,7.9,1.23
160,0.09,2020,8.4,1.23
161,0.09,2020,10.2,1.23
162,0.09,2020,11.0,1.23
163,0.09,2020,13.2,1.23
164,0.09,2020,14.7,1.23
165,0.09,2020,4.4,1.23
166,0.09,2020,3.5,1.23
167,0.09,2020,3.5,1.23
168,0.09,2020,6.7,1.23
169,0.09,2020,6.7,1.23
170,0.09,2020,6.9,1.23
171,0.09,2020,7.9,1.23
172,0.09,2020,8.4,1.23
173,0.09,2020,10.2,1.23
174,0.09,2020,11.0,1.23
175,0.09,2020,13.2,1.23
176,0.09,2020,14.7,1.23
177,0.09,2020,4.4,1.23
178,0.09,2020,3.5,1.23
179,0.09,2020,3.5,1.23
180,0.09,2020,6.7,1.23
181,0.09,2020,6.7,1.23
182,0.09,2020,6.9,1.23
183,0.09,2020,7.9,1.23
184,0.09,2020,8.4,1.23
185,0.09,2020,10.2,1.23
186,0.09,2020,11.0,1.23
187,0.09,2020,13.2,1.23
188,0.09,2020,14.7,1.23
189,0.09,2020,4.4,1.23
190,0.09,2020,3.5,1.23
191,0.09,2020,3.5,1.23
192,0.1,2020,6.7,1.23
193,0.1,2020,6.7,1.23
194,0.1,2020,6.9,1.23
195,0.1,2020,7.9,1.23
196,0.1,2020,8.4,1.23
197,0.1,2020,10.2,1.23
198,0.1,2020,11.0,1.23
199,0.1,2020,13.2,1.23
200,0.1,2020,14.7,1.23
201,0.1,2020,4.4,1.23
202,0.1,2020,3.5,1.23
203,0.1,2020,3.5,1.23
204,0.09,2020,6.7,1.23
205,0.09,2020,6.7,1.23
206,0.09,2020,6.9,1.23
207,0.09,2020,7.9,1.23
208,0.09,2020,8.4,1.23
209,0.09,2020,10.2,1.23
210,0.09,2020,11.0,1.23
211,0.09,2020,13.2,1.23
212,0.09,2020,14.7,1.23
213,0.09,2020,4.4,1.23
214,0.09,2020,3.5,1.23
215,0.09,2020,3.5,1.23
216,0.08,2020,6.7,1.23
217,0.08,2020,6.7,1.23
218,0.08,2020,6.9,1.23
219,0.08,2020,7.9,1.23
220,0.08,2020,8.4,1.23
221,0.08,2020,10.2,1.23
222,0.08,2020,11.0,1.23
223,0.08,2020,13.2,1.23
224,0.08,2020,14.7,1.23
225,0.08,2020,4.4,1.23
226,0.08,2020,3.5,1.23
227,0.08,2020,3.5,1.23
228,0.05,2020,6.7,1.23
229,0.05,2020,6.7,1.23
230,0.05,2020,6.9,1.23
231,0.05,2020,7.9,1.23
232,0.05,2020,8.4,1.23
233,0.05,2020,10.2,1.23
234,0.05,2020,11.0,1.23
235,0.05,2020,13.2,1.23
236,0.05,2020,14.7,1.23
237,0.05,2020,4.4,1.23
238,0.05,2020,3.5,1.23
239,0.05,2020,3.5,1.23
240,0.05,2020,6.7,1.23
241,0.05,2020,6.7,1.23
242,0.05,2020,6.9,1.23
243,0.05,2020,7.9,1.23
244,0.05,2020,8.4,1.23
245,0.05,2020,10.2,1.23
246,0.05,2020,11.0,1.23
247,0.05,2020,13.2,1.23
248,0.05,2020,14.7,1.23
249,0.05,2020,4.4,1.23
250,0.05,2020,3.5,1.23
251,0.05,2020,3.5,1.23
252,0.65,2020,6.7,1.23
253,0.65,2020,6.7,1.23
254,0.65,2020,6.9,1.23
255,0.65,2020,7.9,1.23
256,0.65,2020,8.4,1.23
257,0.65,2020,10.2,1.23
258,0.65,2020,11.0,1.23
259,0.65,2020,13.2,1.23
260,0.65,2020,14.7,1.23
261,0.65,2020,4.4,1.23
262,0.65,2020,3.5,1.23
263,0.65,2020,3.5,1.23
264,1.58,2020,6.7,1.23
265,1.58,2020,6.7,1.23
266,1.58,2020,6.9,1.23
267,1.58,2020,7.9,1.23
268,1.58,2020,8.4,1.23
269,1.58,2020,10.2,1.23
270,1.58,2020,11.0,1.23
271,1.58,2020,13.2,1.23
272,1.58,2020,14.7,1.23
273,1.58,2020,4.4,1.23
274,1.58,2020,3.5,1.23
275,1.58,2020,3.5,1.23
276,1.55,2020,6.7,1.23
277,1.55,2020,6.7,1.23
278,1.55,2020,6.9,1.23
279,1.55,2020,7.9,1.23
280,1.55,2020,8.4,1.23
281,1.55,2020,10.2,1.23
282,1.55,2020,11.0,1.23
283,1.55,2020,13.2,1.23
284,1.55,2020,14.7,1.23
285,1.55,2020,4.4,1.23
286,1.55,2020,3.5,1.23
287,1.55,2020,3.5,1.23
288,1.55,2019,3.6,1.81
289,1.55,2019,3.6,1.81
290,1.55,2019,3.6,1.81
291,1.55,2019,3.5,1.81
292,1.55,2019,3.7,1.81
293,1.55,2019,3.7,1.81
294,1.55,2019,3.6,1.81
295,1.55,2019,3.7,1.81
296,1.55,2019,3.6,1.81
297,1.55,2019,3.8,1.81
298,1.55,2019,3.8,1.81
299,1.55,2019,4.0,1.81
300,1.55,2019,3.6,1.81
301,1.55,2019,3.6,1.81
302,1.55,2019,3.6,1.81
303,1.55,2019,3.5,1.81
304,1.55,2019,3.7,1.81
305,1.55,2019,3.7,1.81
306,1.55,2019,3.6,1.81
307,1.55,2019,3.7,1.81
308,1.55,2019,3.6,1.81
309,1.55,2019,3.8,1.81
310,1.55,2019,3.8,1.81
311,1.55,2019,4.0,1.81
312,1.83,2019,3.6,1.81
313,1.83,2019,3.6,1.81
314,1.83,2019,3.6,1.81
315,1.83,2019,3.5,1.81
316,1.83,2019,3.7,1.81
317,1.83,2019,3.7,1.81
318,1.83,2019,3.6,1.81
319,1.83,2019,3.7,1.81
320,1.83,2019,3.6,1.81
321,1.83,2019,3.8,1.81
322,1.83,2019,3.8,1.81
323,1.83,2019,4.0,1.81
324,2.04,2019,3.6,1.81
325,2.04,2019,3.6,1.81
326,2.04,2019,3.6,1.81
327,2.04,2019,3.5,1.81
328,2.04,2019,3.7,1.81
329,2.04,2019,3.7,1.81
330,2.04,2019,3.6,1.81
331,2.04,2019,3.7,1.81
332,2.04,2019,3.6,1.81
333,2.04,2019,3.8,1.81
334,2.04,2019,3.8,1.81
335,2.04,2019,4.0,1.81
336,2.13,2019,3.6,1.81
337,2.13,2019,3.6,1.81
338,2.13,2019,3.6,1.81
339,2.13,2019,3.5,1.81
340,2.13,2019,3.7,1.81
341,2.13,2019,3.7,1.81
342,2.13,2019,3.6,1.81
343,2.13,2019,3.7,1.81
344,2.13,2019,3.6,1.81
345,2.13,2019,3.8,1.81
346,2.13,2019,3.8,1.81
347,2.13,2019,4.0,1.81
348,2.4,2019,3.6,1.81
349,2.4,2019,3.6,1.81
350,2.4,2019,3.6,1.81
351,2.4,2019,3.5,1.81
352,2.4,2019,3.7,1.81
353,2.4,2019,3.7,1.81
354,2.4,2019,3.6,1.81
355,2.4,2019,3.7,1.81
356,2.4,2019,3.6,1.81
357,2.4,2019,3.8,1.81
358,2.4,2019,3.8,1.81
359,2.4,2019,4.0,1.81
360,2.38,2019,3.6,1.81
361,2.38,2019,3.6,1.81
362,2.38,2019,3.6,1.81
363,2.38,2019,3.5,1.81
364,2.38,2019,3.7,1.81
365,2.38,2019,3.7,1.81
366,2.38,2019,3.6,1.81
367,2.38,2019,3.7,1.81
368,2.38,2019,3.6,1.81
369,2.38,2019,3.8,1.81
370,2.38,2019,3.8,1.81
371,2.38,2019,4.0,1.81
372,2.39,2019,3.6,1.81
373,2.39,2019,3.6,1.81
374,2.39,2019,3.6,1.81
375,2.39,2019,3.5,1.81
376,2.39,2019,3.7,1.81
377,2.39,2019,3.7,1.81
378,2.39,2019,3.6,1.81
379,2.39,2019,3.7,1.81
380,2.39,2019,3.6,1.81
381,2.39,2019,3.8,1.81
382,2.39,2019,3.8,1.81
383,2.39,2019,4.0,1.81
384,2.42,2019,3.6,1.81
385,2.42,2019,3.6,1.81
386,2.42,2019,3.6,1.81
387,2.42,2019,3.5,1.81
388,2.42,2019,3.7,1.81
389,2.42,2019,3.7,1.81
390,2.42,2019,3.6,1.81
391,2.42,2019,3.7,1.81
392,2.42,2019,3.6,1.81
393,2.42,2019,3.8,1.81
394,2.42,2019,3.8,1.81
395,2.42,2019,4.0,1.81
396,2.41,2019,3.6,1.81
397,2.41,2019,3.6,1.81
398,2.41,2019,3.6,1.81
399,2.41,2019,3.5,1.81
400,2.41,2019,3.7,1.81
401,2.41,2019,3.7,1.81
402,2.41,2019,3.6,1.81
403,2.41,2019,3.7,1.81
404,2.41,2019,3.6,1.81
405,2.41,2019,3.8,1.81
406,2.41,2019,3.8,1.81
407,2.41,2019,4.0,1.81
408,2.4,2019,3.6,1.81
409,2.4,2019,3.6,1.81
410,2.4,2019,3.6,1.81
411,2.4,2019,3.5,1.81
412,2.4,2019,3.7,1.81
413,2.4,2019,3.7,1.81
414,2.4,2019,3.6,1.81
415,2.4,2019,3.7,1.81
416,2.4,2019,3.6,1.81
417,2.4,2019,3.8,1.81
418,2.4,2019,3.8,1.81
419,2.4,2019,4.0,1.81
420,2.4,2019,3.6,1.81
421,2.4,2019,3.6,1.81
422,2.4,2019,3.6,1.81
423,2.4,2019,3.5,1.81
424,2.4,2019,3.7,1.81
425,2.4,2019,3.7,1.81
426,2.4,2019,3.6,1.81
427,2.4,2019,3.7,1.81
428,2.4,2019,3.6,1.81
429,2.4,2019,3.8,1.81
430,2.4,2019,3.8,1.81
431,2.4,2019,4.0,1.81
432,2.27,2018,3.9,2.44
433,2.27,2018,3.8,2.44
434,2.27,2018,3.8,2.44
435,2.27,2018,3.7,2.44
436,2.27,2018,3.8,2.44
437,2.27,2018,3.8,2.44
438,2.27,2018,4.0,2.44
439,2.27,2018,3.8,2.44
440,2.27,2018,4.0,2.44
441,2.27,2018,4.0,2.44
442,2.27,2018,4.1,2.44
443,2.27,2018,4.0,2.44
444,2.2,2018,3.9,2.44
445,2.2,2018,3.8,2.44
446,2.2,2018,3.8,2.44
447,2.2,2018,3.7,2.44
448,2.2,2018,3.8,2.44
449,2.2,2018,3.8,2.44
450,2.2,2018,4.0,2.44
451,2.2,2018,3.8,2.44
452,2.2,2018,4.0,2.44
453,2.2,2018,4.0,2.44
454,2.2,2018,4.1,2.44
455,2.2,2018,4.0,2.44
456,2.19,2018,3.9,2.44
457,2.19,2018,3.8,2.44
458,2.19,2018,3.8,2.44
459,2.19,2018,3.7,2.44
460,2.19,2018,3.8,2.44
461,2.19,2018,3.8,2.44
462,2.19,2018,4.0,2.44
463,2.19,2018,3.8,2.44
464,2.19,2018,4.0,2.44
465,2.19,2018,4.0,2.44
466,2.19,2018,4.1,2.44
467,2.19,2018,4.0,2.44
468,1.95,2018,3.9,2.44
469,1.95,2018,3.8,2.44
470,1.95,2018,3.8,2.44
471,1.95,2018,3.7,2.44
472,1.95,2018,3.8,2.44
473,1.95,2018,3.8,2.44
474,1.95,2018,4.0,2.44
475,1.95,2018,3.8,2.44
476,1.95,2018,4.0,2.44
477,1.95,2018,4.0,2.44
478,1.95,2018,4.1,2.44
479,1.95,2018,4.0,2.44
480,1.91,2018,3.9,2.44
481,1.91,2018,3.8,2.44
482,1.91,2018,3.8,2.44
483,1.91,2018,3.7,2.44
484,1.91,2018,3.8,2.44
485,1.91,2018,3.8,2.44
486,1.91,2018,4.0,2.44
487,1.91,2018,3.8,2.44
488,1.91,2018,4.0,2.44
489,1.91,2018,4.0,2.44
490,1.91,2018,4.1,2.44
491,1.91,2018,4.0,2.44
492,1.91,2018,3.9,2.44
493,1.91,2018,3.8,2.44
494,1.91,2018,3.8,2.44
495,1.91,2018,3.7,2.44
496,1.91,2018,3.8,2.44
497,1.91,2018,3.8,2.44
498,1.91,2018,4.0,2.44
499,1.91,2018,3.8,2.44
500,1.91,2018,4.0,2.44
501,1.91,2018,4.0,2.44
502,1.91,2018,4.1,2.44
503,1.91,2018,4.0,2.44
504,1.82,2018,3.9,2.44
505,1.82,2018,3.8,2.44
506,1.82,2018,3.8,2.44
507,1.82,2018,3.7,2.44
508,1.82,2018,3.8,2.44
509,1.82,2018,3.8,2.44
510,1.82,2018,4.0,2.44
511,1.82,2018,3.8,2.44
512,1.82,2018,4.0,2.44
513,1.82,2018,4.0,2.44
514,1.82,2018,4.1,2.44
515,1.82,2018,4.0,2.44
516,1.7,2018,3.9,2.44
517,1.7,2018,3.8,2.44
518,1.7,2018,3.8,2.44
519,1.7,2018,3.7,2.44
520,1.7,2018,3.8,2.44
521,1.7,2018,3.8,2.44
522,1.7,2018,4.0,2.44
523,1.7,2018,3.8,2.44
524,1.7,2018,4.0,2.44
525,1.7,2018,4.0,2.44
526,1.7,2018,4.1,2.44
527,1.7,2018,4.0,2.44
528,1.69,2018,3.9,2.44
529,1.69,2018,3.8,2.44
530,1.69,2018,3.8,2.44
531,1.69,2018,3.7,2.44
532,1.69,2018,3.8,2.44
533,1.69,2018,3.8,2.44
534,1.69,2018,4.0,2.44
535,1.69,2018,3.8,2.44
536,1.69,2018,4.0,2.44
537,1.69,2018,4.0,2.44
538,1.69,2018,4.1,2.44
539,1.69,2018,4.0,2.44
540,1.51,2018,3.9,2.44
541,1.51,2018,3.8,2.44
542,1.51,2018,3.8,2.44
543,1.51,2018,3.7,2.44
544,1.51,2018,3.8,2.44
545,1.51,2018,3.8,2.44
546,1.51,2018,4.0,2.44
547,1.51,2018,3.8,2.44
548,1.51,2018,4.0,2.44
549,1.51,2018,4.0,2.44
550,1.51,2018,4.1,2.44
551,1.51,2018,4.0,2.44
552,1.42,2018,3.9,2.44
553,1.42,2018,3.8,2.44
554,1.42,2018,3.8,2.44
555,1.42,2018,3.7,2.44
556,1.42,2018,3.8,2.44
557,1.42,2018,3.8,2.44
558,1.42,2018,4.0,2.44
559,1.42,2018,3.8,2.44
560,1.42,2018,4.0,2.44
561,1.42,2018,4.0,2.44
562,1.42,2018,4.1,2.44
563,1.42,2018,4.0,2.44
564,1.41,2018,3.9,2.44
565,1.41,2018,3.8,2.44
566,1.41,2018,3.8,2.44
567,1.41,2018,3.7,2.44
568,1.41,2018,3.8,2.44
569,1.41,2018,3.8,2.44
570,1.41,2018,4.0,2.44
571,1.41,2018,3.8,2.44
572,1.41,2018,4.0,2.44
573,1.41,2018,4.0,2.44
574,1.41,2018,4.1,2.44
575,1.41,2018,4.0,2.44
576,1.3,2017,4.1,2.13
577,1.3,2017,4.2,2.13
578,1.3,2017,4.2,2.13
579,1.3,2017,4.3,2.13
580,1.3,2017,4.4,2.13
581,1.3,2017,4.3,2.13
582,1.3,2017,4.3,2.13
583,1.3,2017,4.4,2.13
584,1.3,2017,4.4,2.13
585,1.3,2017,4.4,2.13
586,1.3,2017,4.6,2.13
587,1.3,2017,4.7,2.13
588,1.16,2017,4.1,2.13
589,1.16,2017,4.2,2.13
590,1.16,2017,4.2,2.13
591,1.16,2017,4.3,2.13
592,1.16,2017,4.4,2.13
593,1.16,2017,4.3,2.13
594,1.16,2017,4.3,2.13
595,1.16,2017,4.4,2.13
596,1.16,2017,4.4,2.13
597,1.16,2017,4.4,2.13
598,1.16,2017,4.6,2.13
599,1.16,2017,4.7,2.13
600,1.15,2017,4.1,2.13
601,1.15,2017,4.2,2.13
602,1.15,2017,4.2,2.13
603,1.15,2017,4.3,2.13
604,1.15,2017,4.4,2.13
605,1.15,2017,4.3,2.13
606,1.15,2017,4.3,2.13
607,1.15,2017,4.4,2.13
608,1.15,2017,4.4,2.13
609,1.15,2017,4.4,2.13
610,1.15,2017,4.6,2.13
611,1.15,2017,4.7,2.13
612,1.15,2017,4.1,2.13
613,1.15,2017,4.2,2.13
614,1.15,2017,4.2,2.13
615,1.15,2017,4.3,2.13
616,1.15,2017,4.4,2.13
617,1.15,2017,4.3,2.13
618,1.15,2017,4.3,2.13
619,1.15,2017,4.4,2.13
620,1.15,2017,4.4,2.13
621,1.15,2017,4.4,2.13
622,1.15,2017,4.6,2.13
623,1.15,2017,4.7,2.13
624,1.16,2017,4.1,2.13
625,1.16,2017,4.2,2.13
626,1.16,2017,4.2,2.13
627,1.16,2017,4.3,2.13
628,1.16,2017,4.4,2.13
629,1.16,2017,4.3,2.13
630,1.16,2017,4.3,2.13
631,1.16,2017,4.4,2.13
632,1.16,2017,4.4,2.13
633,1.16,2017,4.4,2.13
634,1.16,2017,4.6,2.13
635,1.16,2017,4.7,2.13
636,1.15,2017,4.1,2.13
637,1.15,2017,4.2,2.13
638,1.15,2017,4.2,2.13
639,1.15,2017,4.3,2.13
640,1.15,2017,4.4,2.13
641,1.15,2017,4.3,2.13
642,1.15,2017,4.3,2.13
643,1.15,2017,4.4,2.13
644,1.15,2017,4.4,2.13
645,1.15,2017,4.4,2.13
646,1.15,2017,4.6,2.13
647,1.15,2017,4.7,2.13
648,1.04,2017,4.1,2.13
649,1.04,2017,4.2,2.13
650,1.04,2017,4.2,2.13
651,1.04,2017,4.3,2.13
652,1.04,2017,4.4,2.13
653,1.04,2017,4.3,2.13
654,1.04,2017,4.3,2.13
655,1.04,2017,4.4,2.13
656,1.04,2017,4.4,2.13
657,1.04,2017,4.4,2.13
658,1.04,2017,4.6,2.13
659,1.04,2017,4.7,2.13
660,0.91,2017,4.1,2.13
661,0.91,2017,4.2,2.13
662,0.91,2017,4.2,2.13
663,0.91,2017,4.3,2.13
664,0.91,2017,4.4,2.13
665,0.91,2017,4.3,2.13
666,0.91,2017,4.3,2.13
667,0.91,2017,4.4,2.13
668,0.91,2017,4.4,2.13
669,0.91,2017,4.4,2.13
670,0.91,2017,4.6,2.13
671,0.91,2017,4.7,2.13
672,0.9,2017,4.1,2.13
673,0.9,2017,4.2,2.13
674,0.9,2017,4.2,2.13
675,0.9,2017,4.3,2.13
676,0.9,2017,4.4,2.13
677,0.9,2017,4.3,2.13
678,0.9,2017,4.3,2.13
679,0.9,2017,4.4,2.13
680,0.9,2017,4.4,2.13
681,0.9,2017,4.4,2.13
682,0.9,2017,4.6,2.13
683,0.9,2017,4.7,2.13
684,0.79,2017,4.1,2.13
685,0.79,2017,4.2,2.13
686,0.79,2017,4.2,2.13
687,0.79,2017,4.3,2.13
688,0.79,2017,4.4,2.13
689,0.79,2017,4.3,2.13
690,0.79,2017,4.3,2.13
691,0.79,2017,4.4,2.13
692,0.79,2017,4.4,2.13
693,0.79,2017,4.4,2.13
694,0.79,2017,4.6,2.13
695,0.79,2017,4.7,2.13
696,0.66,2017,4.1,2.13
697,0.66,2017,4.2,2.13
698,0.66,2017,4.2,2.13
699,0.66,2017,4.3,2.13
700,0.66,2017,4.4,2.13
701,0.66,2017,4.3,2.13
702,0.66,2017,4.3,2.13
703,0.66,2017,4.4,2.13
704,0.66,2017,4.4,2.13
705,0.66,2017,4.4,2.13
706,0.66,2017,4.6,2.13
707,0.66,2017,4.7,2.13
708,0.65,2017,4.1,2.13
709,0.65,2017,4.2,2.13
710,0.65,2017,4.2,2.13
711,0.65,2017,4.3,2.13
712,0.65,2017,4.4,2.13
713,0.65,2017,4.3,2.13
714,0.65,2017,4.3,2.13
715,0.65,2017,4.4,2.13
716,0.65,2017,4.4,2.13
717,0.65,2017,4.4,2.13
718,0.65,2017,4.6,2.13
719,0.65,2017,4.7,2.13
720,0.54,2016,4.7,1.26
721,0.54,2016,4.7,1.26
722,0.54,2016,4.9,1.26
723,0.54,2016,5.0,1.26
724,0.54,2016,4.9,1.26
725,0.54,2016,4.8,1.26
726,0.54,2016,4.9,1.26
727,0.54,2016,4.8,1.26
728,0.54,2016,5.1,1.26
729,0.54,2016,5.0,1.26
730,0.54,2016,4.9,1.26
731,0.54,2016,4.8,1.26
732,0.41,2016,4.7,1.26
733,0.41,2016,4.7,1.26
734,0.41,2016,4.9,1.26
735,0.41,2016,5.0,1.26
736,0.41,2016,4.9,1.26
737,0.41,2016,4.8,1.26
738,0.41,2016,4.9,1.26
739,0.41,2016,4.8,1.26
740,0.41,2016,5.1,1.26
741,0.41,2016,5.0,1.26
742,0.41,2016,4.9,1.26
743,0.41,2016,4.8,1.26
744,0.4,2016,4.7,1.26
745,0.4,2016,4.7,1.26
746,0.4,2016,4.9,1.26
747,0.4,2016,5.0,1.26
748,0.4,2016,4.9,1.26
749,0.4,2016,4.8,1.26
750,0.4,2016,4.9,1.26
751,0.4,2016,4.8,1.26
752,0.4,2016,5.1,1.26
753,0.4,2016,5.0,1.26
754,0.4,2016,4.9,1.26
755,0.4,2016,4.8,1.26
756,0.4,2016,4.7,1.26
757,0.4,2016,4.7,1.26
758,0.4,2016,4.9,1.26
759,0.4,2016,5.0,1.26
760,0.4,2016,4.9,1.26
761,0.4,2016,4.8,1.26
762,0.4,2016,4.9,1.26
763,0.4,2016,4.8,1.26
764,0.4,2016,5.1,1.26
765,0.4,2016,5.0,1.26
766,0.4,2016,4.9,1.26
767,0.4,2016,4.8,1.26
768,0.4,2016,4.7,1.26
769,0.4,2016,4.7,1.26
770,0.4,2016,4.9,1.26
771,0.4,2016,5.0,1.26
772,0.4,2016,4.9,1.26
773,0.4,2016,4.8,1.26
774,0.4,2016,4.9,1.26
775,0.4,2016,4.8,1.26
776,0.4,2016,5.1,1.26
777,0.4,2016,5.0,1.26
778,0.4,2016,4.9,1.26
779,0.4,2016,4.8,1.26
780,0.39,2016,4.7,1.26
781,0.39,2016,4.7,1.26
782,0.39,2016,4.9,1.26
783,0.39,2016,5.0,1.26
784,0.39,2016,4.9,1.26
785,0.39,2016,4.8,1.26
786,0.39,2016,4.9,1.26
787,0.39,2016,4.8,1.26
788,0.39,2016,5.1,1.26
789,0.39,2016,5.0,1.26
790,0.39,2016,4.9,1.26
791,0.39,2016,4.8,1.26
792,0.38,2016,4.7,1.26
793,0.38,2016,4.7,1.26
794,0.38,2016,4.9,1.26
795,0.38,2016,5.0,1.26
796,0.38,2016,4.9,1.26
797,0.38,2016,4.8,1.26
798,0.38,2016,4.9,1.26
799,0.38,2016,4.8,1.26
800,0.38,2016,5.1,1.26
801,0.38,2016,5.0,1.26
802,0.38,2016,4.9,1.26
803,0.38,2016,4.8,1.26
804,0.37,2016,4.7,1.26
805,0.37,2016,4.7,1.26
806,0.37,2016,4.9,1.26
807,0.37,2016,5.0,1.26
808,0.37,2016,4.9,1.26
809,0.37,2016,4.8,1.26
810,0.37,2016,4.9,1.26
811,0.37,2016,4.8,1.26
812,0.37,2016,5.1,1.26
813,0.37,2016,5.0,1.26
814,0.37,2016,4.9,1.26
815,0.37,2016,4.8,1.26
816,0.37,2016,4.7,1.26
817,0.37,2016,4.7,1.26
818,0.37,2016,4.9,1.26
819,0.37,2016,5.0,1.26
820,0.37,2016,4.9,1.26
821,0.37,2016,4.8,1.26
